PMID	DOI	PMCID
12638807	10.4314/eamj.v79i5.8861	NA
12638808	NA	NA
12638814	10.4314/eamj.v79i5.8868	NA
12638816	10.4314/eamj.v79i5.8870	NA
12638823	10.4314/eamj.v79i6.8853	NA
12638830	10.4314/eamj.v79i7.8839	NA
12638831	10.4314/eamj.v79i7.8840	NA
12638833	10.4314/eamj.v79i7.8842	NA
12638835	10.4314/eamj.v79i7.8844	NA
12638836	10.4314/eamj.v79i7.8845	NA
12638839	10.4314/eamj.v79i8.8824	NA
12638840	10.4314/eamj.v79i8.8825	NA
12638846	10.4314/eamj.v79i8.8831	NA
12638849	10.4314/eamj.v79i8.8834	NA
12643233	10.4314/eamj.v79i6.8852	NA
12643865	10.1053/jinf.2002.1088	NA
12644333	10.1016/s0168-8510(02)00164-1	NA
12647241	10.1007/s00335-002-3049-7	NA
12648820	10.1016/s0378-8741(02)00327-6	NA
12650600	10.1023/a:1021177626246	NA
12665134	10.4102/jsava.v73i4.587	NA
12665444	10.1258/095646203762869223	NA
12678446	10.4314/eamj.v79i12.8670	NA
12678447	10.4314/eamj.v79i12.8671	NA
12678448	10.4314/eamj.v79i12.8672	NA
12678450	10.4314/eamj.v79i12.8674	NA
12678451	10.4314/eamj.v79i12.8675	NA
12678452	10.4314/eamj.v79i12.8676	NA
12696017	10.1086/368362	NA
12703153	10.1111/1467-7717.00220	NA
12710477	10.1093/ps/82.4.585	NA
12711108	10.1016/s0001-706x(03)00019-6	NA
12716721	10.1136/adc.88.5.438	PMC1719579
12719811	10.1007/s00128-003-0065-6	NA
12727499	10.1016/s0367-326x(03)00030-3	NA
12727503	10.1016/s0367-326x(03)00039-x	NA
12731766	NA	NA
12733794	10.1579/0044-7447-32.2.106	NA
12736443	10.1248/cpb.51.479	NA
12736444	10.1248/cpb.51.483	NA
12745143	10.1016/s0001-706x(03)00047-0	NA
12749483	NA	NA
12749487	NA	NA
12749491	NA	NA
12749493	NA	NA
12749496	NA	NA
12749497	NA	NA
12749498	NA	NA
12749501	NA	NA
12755235	10.4314/eamj.v80i1.8659	NA
12755239	10.4314/eamj.v80i1.8663	NA
12755240	10.4314/eamj.v80i1.8664	NA
12755241	10.4314/eamj.v80i1.8665	NA
12755243	10.4314/eamj.v80i1.8667	NA
12755807	10.1046/j.1365-2125.2003.01844.x	PMC1884197
12756463	10.1007/s00128-003-0112-3	NA
12756616	10.1007/s00705-003-0018-8	NA
12757000	NA	NA
12764512	NA	PMC2572426
12765710	10.1016/s0277-9536(02)00359-3	NA
12769917	10.1016/s0022-1910(96)00089-3	NA
12769932	10.1016/s0022-1910(96)00051-0	NA
12770225	10.1016/s0022-1910(99)00114-6	NA
12770595	10.1016/s0031-9422(03)00209-7	NA
12770606	10.1016/s0031-9422(03)00105-5	NA
12771430	10.1099/vir.0.18859-0	NA
12772486	10.1076/icsp.10.1.53.14103	NA
12781405	10.1016/s0301-2115(02)00438-4	NA
12781475	10.1016/s0304-4017(03)00112-2	NA
12788285	10.1016/s0022-2011(03)00069-7	NA
12788961	10.1093/qjmed/hcg077	NA
12789086	NA	PMC2141587
12789113	NA	PMC2141560
12791880	10.1128/jcm.41.6.2554-2559.2003	PMC156539
12797417	10.1023/a:1023355732223	NA
12805473	10.1128/jvi.77.13.7702-7705.2003	PMC164813
12805560	10.1073/pnas.1232392100	PMC164605
12812352	10.4269/ajtmh.2003.68.590	NA
12815616	10.1002/jbt.10078	NA
12818911	10.1136/adc.88.7.621	PMC1763181
12819514	10.1097/00002030-200305230-00004	NA
12821454	10.1128/aac.47.7.2108-2112.2003	PMC161864
12822942	10.1021/jf021215q	NA
12823626	10.1034/j.1600-0684.2003.00019.x	NA
12823635	10.1034/j.1600-0684.2003.00001.x	NA
12825663	NA	NA
12825678	NA	NA
12830604	NA	NA
12832033	10.1016/s0955-2863(03)00036-6	NA
12836739	10.4102/jsava.v74i1.489	NA
12839085	10.4065/78.7.893	NA
1284342	NA	NA
12845928	10.1093/ajhp/60.12.1279	NA
12847980	NA	NA
12848783	10.1046/j.1365-2125.2003.01829.x	PMC1884335
12854087	10.1086/376508	NA
12858891	10.4314/eamj.v77i3.46612	NA
12858893	10.4314/eamj.v77i3.46614	NA
12858900	10.4314/eamj.v77i4.46619	NA
12858908	NA	NA
12858914	10.4314/eamj.v77i5.46627	NA
12858916	10.4314/eamj.v77i5.46629	NA
12858920	10.4314/eamj.v77i5.46632	NA
12858923	NA	NA
12858926	NA	NA
12858927	10.4314/eamj.v77i6.46636	NA
12858932	NA	NA
12858933	10.4314/eamj.v77i6.46643	NA
12858935	10.4314/eamj.v77i6.46651	NA
1286116	10.1177/095646249200300603	NA
12862065	NA	NA
12862070	NA	NA
12862115	NA	NA
12862119	10.4314/eamj.v77i10.46707	NA
12862123	10.4314/eamj.v77i10.46709	NA
12862134	10.4314/eamj.v77i9.46688	NA
12862155	10.4314/eamj.v77i7.46675	NA
12862156	10.4314/eamj.v77i7.46680	NA
12862158	NA	NA
12862159	10.4314/eamj.v77i7.46684	NA
12862412	10.1177/101053950201400206	NA
1286629	NA	NA
1286636	NA	NA
1286637	NA	NA
1286638	NA	NA
12866795	NA	NA
12868516	10.1080/13623690308409681	NA
1287906	10.1016/0035-9203(92)90139-4	NA
1287917	10.1016/0035-9203(92)90153-4	NA
1288429	10.1080/00034983.1992.11812697	NA
12887036	NA	NA
12889240	NA	NA
12898424	10.1055/s-2003-41119	NA
12901938	10.1016/s1471-4922(03)00168-5	NA
12908741	10.1301/nr.2003.jun.S110-S113	NA
12913797	NA	PMC2141596
12918798	10.4314/eamj.v80i4.8637	NA
12918804	10.4314/eamj.v80i4.8643	NA
12918805	10.4314/eamj.v80i4.8644	NA
12918806	10.4314/eamj.v80i4.8645	NA
12921156	NA	NA
12929882	10.1093/tropej/49.4.216	NA
1293725	NA	NA
12946425	10.1016/s0031-9422(03)00324-8	NA
12953735	NA	NA
12953737	10.4314/eamj.v80i6.8704	NA
12953739	10.4314/eamj.v80i6.8706	NA
12953740	10.4314/eamj.v80i6.8707	NA
12953742	10.4314/eamj.v80i6.8709	NA
12953745	10.4314/eamj.v80i6.8712	NA
12960829	10.1097/00002030-200309050-00015	NA
12967051	10.4102/jsava.v74i2.504	NA
12968992	10.1046/j.1365-2125.2003.01951.x	PMC1884365
12971649	NA	NA
12971650	NA	NA
1298612	NA	NA
1298613	NA	NA
1298615	NA	NA
1298619	NA	NA
1298620	NA	NA
1298622	NA	NA
1298627	NA	NA
1298628	NA	NA
1298631	NA	NA
1298639	NA	NA
1304711	10.1080/00034983.1992.11812725	NA
1305346	10.1007/bf02356752	NA
1305348	10.1007/bf02356756	NA
1305855	10.20506/rst.11.4.648	NA
1305862	10.20506/rst.11.4.651	NA
1306914	10.1007/bf02357230	NA
13129545	10.1016/s1091-255x(03)00064-7	NA
1319624	10.1016/0378-1135(92)90138-j	NA
1329164	10.1016/0034-5288(92)90087-i	NA
1332221	10.1016/0035-9203(92)90230-a	NA
1343691	10.1590/s0074-02761992000700033	NA
1344275	NA	NA
1348380	10.1177/030098589202900105	NA
1348603	10.1016/0001-706x(92)90084-b	NA
1350107	10.1016/0034-5288(92)90016-u	NA
1350672	10.1017/s0031182000061655	NA
1353459	10.1016/0014-4894(92)90118-t	NA
1354201	NA	PMC257404
1354792	10.1016/0140-6736(92)91778-7	NA
1354929	10.1016/0001-706x(92)90053-z	NA
1355307	10.1111/j.1365-3083.1992.tb01615.x	NA
1355308	10.1111/j.1365-3083.1992.tb01616.x	NA
1355315	10.1136/vr.130.12.247	NA
1356303	10.1016/0001-706x(92)90067-8	NA
1356750	NA	NA
1359683	10.1016/0035-9203(92)90216-y	NA
1359749	10.1016/0001-706x(92)90040-5	NA
1359753	10.1016/0001-706x(92)90045-y	NA
1359756	10.1016/0001-706x(92)90002-f	NA
1359763	10.1016/0001-706x(92)90009-m	NA
1359943	10.1016/0300-9629(92)90208-8	NA
1359968	10.1002/eji.1830221205	NA
1360196	10.1080/00034983.1992.11812658	NA
1363445	NA	NA
1363696	NA	NA
13677374	NA	NA
13677381	NA	NA
13679101	10.1016/s0031-9422(03)00373-x	NA
1375583	NA	PMC1384843
1378013	10.1002/eji.1830220708	NA
1378299	10.1021/bi00142a004	NA
1381970	10.1016/0962-8479(92)90079-y	NA
1386031	NA	NA
1387077	NA	NA
1387289	10.1016/S0889-5406(05)81059-5	NA
1389929	10.1111/j.1365-2125.1992.tb04085.x	PMC1381348
1396189	NA	NA
1396192	NA	NA
1396195	NA	NA
1396198	NA	NA
1396210	NA	NA
1396215	NA	NA
1409526	10.1007/bf00937083	NA
1410806	10.1016/0034-5288(92)90077-f	NA
1412598	NA	NA
1412642	10.1016/0035-9203(92)90290-s	NA
1413461	10.1016/0304-4017(92)90171-5	NA
1416409	10.1164/ajrccm/146.4.849	NA
1416730	NA	NA
1416743	NA	NA
1417214	10.1080/00034983.1992.11812654	NA
1420038	10.1136/bjo.76.10.582	PMC505219
1421481	10.1111/j.1365-2915.1992.tb00588.x	NA
1421502	10.1111/j.1365-2915.1992.tb00610.x	NA
1422645	10.1136/bjsm.26.3.128	PMC1478954
1426411	10.1038/eye.1992.20	NA
1430001	10.1016/0378-4347(92)80461-x	NA
1430240	10.1080/15321819208021228	NA
1433448	10.1093/tropej/38.5.228	NA
1438145	10.1007/bf00936451	NA
1438666	NA	NA
1440805	10.1016/0035-9203(92)90222-x	NA
1440835	10.1016/0035-9203(92)90270-m	NA
1440836	10.1016/0035-9203(92)90271-d	NA
1441098	10.1136/vr.130.24.536	NA
1441930	10.3109/00016359209012772	NA
1443347	10.4269/ajtmh.1992.47.484	NA
1443779	10.1111/j.1365-2052.1992.tb00042.x	NA
1449281	10.1080/00034983.1992.11812670	NA
14501990	10.1097/00001432-200310000-00004	NA
14505997	NA	NA
14507332	10.1046/j.1365-3024.2003.00640.x	NA
14516303	10.1046/j.1365-3156.2003.01112.x	PMC2912492
14519324	10.1016/s0304-4017(03)00218-8	NA
14520023	10.1159/000072400	NA
14525636	10.1097/01.PCC.0000090293.32810.4E	NA
14527460	10.1016/s0021-9797(03)00529-0	NA
1454445	NA	NA
14556275	10.1002/jmv.10515	NA
14558318	10.1111/j.1728-4465.2003.00149.x	NA
14559274	10.1016/j.phytochem.2003.08.020	NA
14559281	10.1016/s0031-9422(03)00428-x	NA
14559287	10.1016/s0031-9422(03)00374-1	NA
14560381	10.1007/s00128-003-0164-4	NA
14561074	10.1002/ps.740	NA
14571149	10.1159/000073684	NA
14580064	10.1023/a:1024265529030	NA
1459585	10.1089/hyb.1992.11.617	NA
14596279	10.1603/0022-2585-40.5.657	NA
14596280	10.1603/0022-2585-40.5.664	NA
14596958	10.1016/s1054-139x(03)00213-1	NA
14599519	10.1016/s0031-9422(03)00164-x	NA
14600666	NA	NA
14601781	10.4314/eamj.v80i8.8731	NA
14601782	10.4314/eamj.v80i8.8732	NA
14601784	10.4314/eamj.v80i8.8734	NA
14601788	10.4314/eamj.v80i8.8738	NA
1460620	10.1093/jmedent/29.6.1042	NA
14606327	NA	NA
14608637	10.1002/cyto.a.10088	NA
14614278	NA	NA
14615112	10.1016/S0140-6736(03)14744-7	NA
14617377	10.1186/1475-2875-2-40	PMC293435
14617957	10.1023/a:1024826528476	NA
14621168	NA	NA
14621320	NA	NA
14627373	10.1579/0044-7447-32.6.424	NA
14629767	10.1046/j.1360-2276.2003.01125.x	NA
14635820	10.1023/a:1025885601000	NA
14638779	10.1128/iai.71.12.6906-6914.2003	PMC308883
1463906	10.1111/j.1365-2915.1992.tb00638.x	NA
1463909	10.1111/j.1365-2915.1992.tb00642.x	NA
14639537	10.1086/379374	NA
14640164	10.4314/eamj.v80i9.8740	NA
14640165	10.4314/eamj.v80i9.8741	NA
14640166	10.4314/eamj.v80i9.8742	NA
14640169	10.4314/eamj.v80i9.8745	NA
14640170	10.4314/eamj.v80i9.8746	NA
14641787	10.1046/j.1600-0684.2003.00039.x	NA
14641851	10.1046/j.1360-2276.2003.01140.x	NA
14651588	10.1111/j.1365-3024.2003.00649.x	NA
14654325	10.1016/S0140-6736(03)14906-9	NA
14659450	10.1016/j.jchromb.2003.10.006	NA
1466850	10.1097/00002030-199210000-00019	NA
14672293	10.1093/jn/133.11.3936S	NA
14675320	10.1111/j.1525-1438.2003.13612.x	NA
14675491	10.1186/1475-2875-2-46	PMC317348
14677693	NA	NA
14677891	NA	NA
14680989	10.1177/109158180302200603	NA
14682465	10.1023/b:myco.0000003579.48647.16	NA
14682515	10.1023/a:1026230615877	NA
14687639	10.1016/j.apradiso.2003.09.008	NA
14690891	10.1080/713852167	NA
14697114	10.1097/01.PCC.0000102398.91277.08	NA
14698520	10.1016/j.jep.2003.09.047	NA
14705654	10.1007/s00128-003-8952-4	NA
14707796	10.1097/00126334-200401010-00011	PMC3380107
1470836	NA	NA
14708398	10.1016/s0968-8080(03)22101-7	NA
14710739	NA	NA
1471744	10.4269/ajtmh.1992.47.852	NA
14719414	10.1515/ijamh.2003.15.4.321	NA
14719415	10.1515/ijamh.2003.15.4.331	NA
1472724	10.20506/rst.11.3.620	NA
14728603	10.1046/j.1365-3156.2003.01165.x	NA
14729169	10.1016/j.vetpar.2003.10.006	NA
1473509	NA	NA
1473517	NA	NA
14739570	10.1159/000073977	NA
14742515	10.1128/iai.72.2.735-741.2004	PMC321612
14745229	10.1159/000075234	NA
14745350	NA	NA
14745359	NA	NA
14745592	10.1007/s00705-003-0233-3	NA
14748813	10.1046/j.1365-2125.2003.01986.x	PMC1884434
14748930	10.1186/1475-2875-3-1	PMC343289
1474989	10.1016/0166-6851(92)90158-g	NA
1475805	10.1016/0035-9203(92)90070-s	NA
1476471	NA	NA
1477386	10.1016/0962-8479(92)90087-Z	NA
14871371	10.1046/j.1365-294x.2004.02105.x	NA
14871793	10.1093/treephys/16.11-12.995	NA
1487181	10.1159/000292766	NA
1487712	NA	NA
1495060	10.1093/jmedent/29.2.361	NA
14964811	10.1016/s0035-9203(03)00016-6	NA
1496699	NA	NA
1496781	10.1016/0304-4017(92)90063-f	NA
1496782	10.1016/0304-4017(92)90064-g	NA
1496792	10.1016/0304-4017(92)90043-9	NA
1496799	10.1016/0304-4017(92)90044-a	NA
14968978	10.4315/0362-028x-67.2.399	NA
14971420	NA	NA
14971695	NA	NA
14971728	10.4102/ojvr.v70i4.290	NA
14971734	10.4102/ojvr.v70i4.296	NA
14972585	10.1016/j.marpolbul.2003.08.024	NA
14974450	NA	NA
14974452	NA	NA
14974454	NA	NA
14974462	NA	NA
14974464	NA	NA
14982889	10.1093/heapol/czh013	NA
1499295	10.1016/0305-0491(92)90050-2	NA
14996364	10.1111/j.1365-3156.2004.01196.x	NA
1500201	NA	PMC257411
15004046	10.1128/jcm.42.3.1012-1015.2004	PMC356878
15005553	10.20506/rst.22.3.1450	NA
15005561	10.20506/rst.22.3.1456	NA
15006075	10.1258/095646204322764325	NA
15008140	10.1159/000076318	NA
15012845	10.1017/S1355617704102166	NA
1501438	10.1258/002367792780740585	NA
15018416	10.4314/eamj.v80i12.8776	NA
15018419	10.4314/eamj.v80i12.8779	NA
15018422	10.4314/eamj.v80i12.8782	NA
15019140	10.1016/j.vetpar.2003.12.007	NA
15019142	10.1016/j.vetpar.2003.12.011	NA
1501925	NA	NA
15019587	10.1016/j.meegid.2003.11.004	NA
1502791	10.1016/0304-4017(92)90088-q	NA
15036460	10.1016/j.jep.2003.11.007	NA
15040563	10.1046/j.1365-3156.2003.01193.x	NA
15042138	10.1038/sj.ejcn.1601865	NA
15047999	NA	NA
1505382	NA	NA
1505388	NA	NA
1505398	NA	NA
1505401	NA	NA
1505404	NA	NA
1505412	NA	NA
1505414	NA	NA
1505415	NA	NA
1505418	NA	NA
1505420	NA	NA
1505421	NA	NA
1505422	NA	NA
1505424	NA	NA
15070992	10.1128/jcm.42.4.1477-1482.2004	PMC387605
1507237	10.1002/jmor.1052120303	NA
15074873	10.1017/s003118200300444x	NA
15075516	10.1097/00002030-200403260-00012	NA
15078263	10.1111/j.1365-3156.2004.01223.x	NA
15080516	10.4314/eamj.v81i1.8795	NA
15080518	10.4314/eamj.v81i1.8797	NA
15083646	NA	NA
15099811	10.1016/j.actatropica.2004.01.001	NA
15100463	NA	NA
15106761	10.1007/s00128-003-9004-9	NA
15106770	10.1007/s00128-003-9107-3	NA
15106781	10.1007/s00128-003-9106-4	NA
15114449	10.1007/s00128-004-0273-8	NA
15117127	10.1177/004947550403400203	NA
15117128	10.1177/004947550403400204	NA
15117304	10.1111/j.1365-3156.2004.01228.x	NA
15117309	10.1111/j.1365-3156.2004.01242.x	NA
15118851	10.1007/s00251-004-0667-0	NA
15125091	10.4314/eamj.v81i2.9130	NA
15125094	10.4314/eamj.v81i2.9133	NA
15125096	10.4314/eamj.v81i2.9135	NA
15125869	10.1016/j.jcv.2003.08.017	NA
15126189	NA	PMC2141657
15135115	10.1016/j.jchromb.2004.03.022	NA
15135864	10.1016/j.vetpar.2004.02.017	NA
15139272	10.1023/b:appa.0000018159.47700.e4	NA
15139475	NA	NA
1514025	10.1111/j.1365-3083.1992.tb01633.x	NA
1514028	10.1111/j.1365-3083.1992.tb01636.x	NA
1514041	10.1111/j.1365-3083.1992.tb01652.x	NA
1514046	10.1111/j.1365-3083.1992.tb01613.x	NA
1514047	10.1111/j.1365-3083.1992.tb01614.x	NA
1514048	10.1111/j.1365-3083.1992.tb01617.x	NA
1514049	10.1111/j.1365-3083.1992.tb01618.x	NA
15140852	10.1093/her/cyg034	NA
1514377	10.1159/000147304	NA
15147144	10.1515/CCLM.2004.065	NA
15153627	10.1385/1-59259-793-9:173	NA
15155405	10.1136/adc.2003.026781	PMC1719967
15158570	10.1016/j.prevetmed.2004.02.007	NA
15158571	10.1016/j.prevetmed.2004.02.006	NA
15170228	10.1007/s00335-004-3042-4	NA
15173146	10.1001/jama.291.21.2555	NA
15173997	10.1002/ptr.1439	NA
15177139	10.1016/j.actatropica.2003.11.010	NA
15183081	10.1016/j.jim.2004.01.022	NA
1519019	NA	NA
15193069	10.1638/01-025	NA
15194254	10.1016/S0140-6736(04)16408-8	NA
15194835	10.1097/01.inf.0000129692.42964.30	PMC3380074
15200087	NA	NA
15200100	10.20506/rst.23.1.1476	NA
15200107	10.20506/rst.23.1.1483	NA
15200829	10.3201/eid1005.030537	PMC3323220
15200854	10.3201/eid1004.030303	PMC3323077
15202945	10.1186/1475-2875-3-17	PMC449724
15207058	10.3201/eid1006.030738	PMC3323161
15208567	NA	PMC1140744
15210501	10.1136/adc.2003.032284	PMC1719980
15214699	10.4102/jsava.v75i1.452	NA
15222735	10.1023/b:verc.0000026670.64936.18	NA
1522545	10.1111/j.1550-7408.1992.tb04861.x	NA
15228241	10.1016/s0035-9203(03)90141-6	NA
15242210	10.1016/s0968-8080(04)23125-1	NA
15243915	10.1086/422331	NA
15244331	10.1081/ese-120037848	NA
15246930	10.1016/j.actatropica.2004.05.003	PMC2673552
15248673	10.4314/eamj.v80i11.8764	NA
15248675	10.4314/eamj.v80i11.8766	NA
15248681	NA	NA
15250525	10.1007/978-1-4419-8993-2_18	NA
15259458	10.1016/s0035-9203(03)90056-3	NA
15260274	NA	NA
15266280	NA	PMC1395769
1527431	10.1093/infdis/166.4.919	NA
15275192	10.1016/0169-4758(96)10027-2	NA
15275419	10.1016/0169-4758(94)90252-6	NA
15275435	10.1016/0169-4758(94)90133-3	NA
15275508	10.1016/0169-4758(94)90402-2	NA
15275582	10.1016/0169-4758(85)90056-0	NA
15276937	10.1080/09540260310001635096	NA
15291470	10.1021/jf049474y	NA
15293967	10.4314/eamj.v81i3.9138	NA
15293968	10.4314/eamj.v81i3.9139	NA
15293969	10.4314/eamj.v81i3.9140	NA
15293974	10.4314/eamj.v81i3.9146	NA
15293975	10.4314/eamj.v81i3.9147	NA
15297547	10.1128/JCM.42.8.3850-3852.2004	PMC497567
15298222	NA	PMC2622831
15301973	10.1016/j.actatropica.2004.05.013	NA
15305179	10.1038/sj.ejcn.1602031	NA
15307433	10.1016/s0035-9203(03)80038-x	NA
15318234	10.1038/430934a	NA
15319870	10.1086/423140	NA
15322059	10.1128/IAI.72.9.5526-5529.2004	PMC517471
15328137	10.1128/AAC.48.9.3598-3601.2004	PMC514731
15331815	NA	NA
15331820	NA	NA
15349773	10.1007/s00436-004-1210-9	NA
15350861	10.1016/j.actatropica.2004.06.003	NA
15353959	10.1097/00001432-200410000-00004	NA
15355238	10.1146/annurev.ento.50.071803.130345	NA
15357066	10.1645/GE-135R1	NA
15361109	10.1111/j.1365-3156.2004.01291.x	NA
15365235	NA	NA
15375446	/S0042-96862004000800006	PMC2622939
15376783	10.1017/s0031182004005566	NA
15378396	10.1007/s10038-004-0185-9	NA
15382784	NA	NA
15383440	10.1136/adc.2003.032516	PMC1719664
15383446	10.1136/adc.2003.043901	PMC1719694
15384729	NA	NA
15385066	10.1079/ber2004315	NA
15388424	10.1128/AAC.48.10.3711-3714.2004	PMC521929
1542957	10.1177/004947559202200113	NA
15449836	10.1023/b:trop.0000034999.08368.f3	NA
15451195	10.1016/j.placenta.2004.03.001	NA
15454324	10.1016/j.prevetmed.2004.06.007	NA
15458993	10.1192/bjp.185.4.328	NA
15460269	10.1177/156482650402500305	NA
15462812	10.1016/0169-4758(86)90148-1	NA
15462841	10.1016/0169-4758(86)90084-0	NA
15462859	10.1016/0169-4758(87)90089-5	NA
15462861	10.1016/0169-4758(87)90090-1	NA
15462896	10.1016/0169-4758(87)90246-8	NA
15462937	10.1016/0169-4758(87)90197-9	NA
15463035	10.1016/0169-4758(88)90063-4	NA
15463309	10.1016/0169-4758(90)90224-r	NA
15463392	10.1016/0169-4758(91)90099-a	NA
15463675	10.1016/0169-4758(93)90089-x	NA
15463676	10.1016/0169-4758(93)90090-3	NA
15463778	10.1016/0169-4758(93)90117-x	NA
15474208	10.1016/j.socscimed.2004.03.037	NA
15474566	10.1016/j.phytochem.2004.08.035	NA
15478055	10.1086/424675	NA
1547821	10.1002/eji.1830220321	NA
1547835	10.1017/s0950268800049633	PMC2272193
15480112	10.1097/01.olq.0000137896.40790.7d	NA
15485704	10.1016/j.trstmh.2004.01.009	NA
15487611	NA	NA
15489346	10.1128/CMR.17.4.760-769.2004	PMC523568
15490704	10.4314/eamj.v81i7.9187	NA
15490705	10.4314/eamj.v81i7.9188	NA
15490709	10.4314/eamj.v81i7.9192	NA
15490710	10.4314/eamj.v81i7.9193	NA
15490711	10.4314/eamj.v81i7.9194	NA
15491925	10.1016/j.ijmedinf.2004.07.002	NA
15498174	10.3201/eid1009.030727	PMC3320285
15499540	10.1086/425040	NA
15504437	10.1016/j.phytochem.2004.08.050	NA
1550695	10.1111/j.1365-2125.1992.tb04016.x	PMC1381299
1550696	10.1111/j.1365-2125.1992.tb04017.x	PMC1381300
15508334	10.4314/eamj.v81i5.9163	NA
15508341	10.4314/eamj.v81i5.9170	NA
15508344	10.4314/eamj.v81i5.9173	NA
15508345	10.4314/eamj.v81i5.9174	NA
15509023	10.1023/b:verc.0000040246.22919.cd	NA
1551017	10.1016/0007-1935(92)90068-C	NA
15512633	10.1080/014436100434668	NA
15519635	10.1016/S0140-6736(04)17318-2	NA
15520679	NA	PMC1435644
15522670	10.1016/j.pt.2004.09.006	NA
15529268	10.1086/425579	NA
15532921	NA	NA
15533284	10.1016/j.actatropica.2004.06.004	NA
15533287	10.1016/j.actatropica.2004.05.015	NA
15533289	10.1016/j.actatropica.2004.05.016	NA
15533297	10.1016/j.actatropica.2004.08.008	NA
15541744	10.1016/j.phytochem.2004.10.004	NA
1554250	10.1007/bf00213297	NA
15545376	10.3168/jds.S0022-0302(04)73557-2	NA
15550264	10.1016/j.trstmh.2004.04.001	PMC3521062
15560513	10.1023/b:trop.0000040930.94967.77	NA
15561111	10.1016/j.injury.2004.03.013	NA
15563028	10.1023/b:trop.0000042850.73205.93	NA
15569571	10.2310/7060.2004.19203	NA
15572609	10.1136/sti.2004.010462	PMC1744931
15574603	10.1542/peds.2004-0007	NA
15577632	10.1097/00002030-200410210-00015	NA
15580765	10.4102/ojvr.v71i3.257	NA
15580771	10.4102/ojvr.v71i3.263	NA
15582510	10.1016/j.exppara.2004.07.011	NA
15585775	10.1093/ajcn/80.6.1604	NA
15589793	10.1016/j.actatropica.2004.08.010	PMC3191363
15596009	10.1186/1740-3391-2-6	PMC544589
15601653	10.1093/tropej/fmh069	NA
15604171	10.1136/bmj.329.7480.1429	PMC535964
15608773	NA	NA
15614686	10.1086/426022	NA
15615049	10.1016/0165-2427(80)90010-0	NA
15617419	10.4314/eamj.v81i8.9208	NA
15617420	10.4314/eamj.v81i8.9214	NA
15620824	10.1016/j.ijantimicag.2004.08.015	NA
15622604	10.4314/eamj.v81i8.9209	NA
15622605	10.4314/eamj.v81i8.9210	NA
15622606	10.4314/eamj.v81i8.9211	NA
15622607	10.4314/eamj.v81i8.9212	NA
15622608	10.4314/eamj.v81i8.9213	NA
15622609	10.4314/eamj.v81i8.9215	NA
15622934	10.4314/eamj.v81i8.9201	NA
15622936	10.4314/eamj.v81i8.9203	NA
15622939	10.4314/eamj.v81i8.9206	NA
15626052	10.4314/eamj.v81i9.9218	NA
15626054	10.4314/eamj.v81i9.9220	NA
15626060	10.4314/eamj.v81i9.9226	NA
15626634	10.1016/j.ijmedinf.2004.09.003	NA
15631100	10.1111/j.1875-595x.2004.tb00015.x	NA
15635111	10.1056/NEJMoa040275	NA
15639735	10.1016/j.pt.2004.10.010	NA
15641377	10.1007/s10661-004-4014-6	NA
15642972	NA	NA
1565135	10.1016/0166-6851(92)90196-q	NA
15657475	10.1123/ijsnem.14.6.709	NA
1566302	10.1016/0035-9203(92)90435-f	NA
15663077	10.1186/1751-0147-45-167	PMC1820987
15667544	10.1111/j.1365-2141.2004.05312.x	NA
15667666	10.1186/1475-2875-4-7	PMC548676
15667713	10.1179/000349804X3225	NA
15669379	NA	NA
15670889	10.1016/j.vaccine.2004.06.055	NA
15678719	10.1007/s11130-004-0020-7	NA
1568283	NA	PMC2393334
15690227	10.1007/s00248-003-0209-6	NA
1569119	NA	NA
1569347	10.1093/infdis/165.5.949	NA
15694109	10.1016/j.ijgo.2004.09.027	NA
15701259	10.1179/136485905X19928	NA
1570170	10.1111/j.1365-3024.1992.tb00457.x	NA
1570897	NA	NA
15710527	10.1016/j.vetpar.2004.10.017	NA
15712076	10.1086/427505	NA
15715131	10.4314/eamj.v81i10.9236	NA
15715132	10.4314/eamj.v81i10.9237	NA
1572537	10.1016/0378-1119(92)90389-7	NA
15729896	10.1023/b:trop.0000047932.70025.44	NA
15730385	10.1111/j.1365-2249.2004.02717.x	PMC1809320
15730505	10.1111/j.1365-3156.2004.01380.x	NA
15730508	10.1111/j.1365-3156.2004.01381.x	NA
15730513	10.1111/j.1365-3156.2004.01366.x	NA
15732452	10.4102/ojvr.v71i4.229	NA
15732455	10.4102/ojvr.v71i4.248	NA
1573699	10.1111/j.1365-2885.1992.tb00993.x	NA
15742652	NA	NA
1574729	10.1016/0277-9536(92)90189-w	NA
15747856	10.1023/b:trop.0000049301.15826.78	NA
15759000	10.1038/nature03342	PMC3128492
15764096	10.1080/13803600490898065	NA
15769889	10.1182/blood-2005-01-0313	NA
15770465	10.1007/s00114-004-0606-9	NA
15771885	10.1016/j.phytochem.2005.02.005	NA
