pmid,pmcid,isopen,journal,date,year,month
29946344,PMC6003192,open, Plant Methods,2018-06-15,2018.0,6.0
29945668,PMC6020370,open, BMC Res Notes,2018-06-26,2018.0,6.0
29945647,PMC6019981,open, Reprod Health,2018-06-22,2018.0,6.0
29944678,PMC6019679,open, PLoS One,2018-06-26,2018.0,6.0
29944006,,closed, J Health Psychol,2018-06-01,2018.0,6.0
29943722,,closed, Am J Trop Med Hyg,2018-08-01,2018.0,8.0
29943615,,closed, Afr J Prim Health Care Fam Med,2018-06-21,2018.0,6.0
29943602,,closed, Afr J Prim Health Care Fam Med,2018-05-31,2018.0,5.0
29943124,,closed, AIDS Behav,2018-07-01,2018.0,7.0
29942141,PMC6005328,open, Infect Drug Resist,2018-06-13,2018.0,6.0
29941353,,closed, J Genet Genomics,2018-06-18,2018.0,6.0
29940950,PMC6019222,open, BMC Med,2018-06-26,2018.0,6.0
29940941,PMC6019716,open, BMC Health Serv Res,2018-06-25,2018.0,6.0
29940023,PMC6016929,open, PLoS One,2018-06-25,2018.0,6.0
29938509,,closed, J Agric Food Chem,2018-07-18,2018.0,7.0
29937873,PMC5870269,open, Afr Health Sci,2017-12-01,2017.0,12.0
29937868,PMC5870265,open, Afr Health Sci,2017-12-01,2017.0,12.0
29937761,,closed, Front Microbiol,2018-06-08,2018.0,6.0
29935126,,closed, Int J Health Policy Manag,2018-02-06,2018.0,2.0
29934376,PMC6071604,open, G3 (Bethesda),2018-07-31,2018.0,7.0
29934289,PMC6035346,open, JMIR Res Protoc,2018-06-22,2018.0,6.0
29933391,PMC6014636,open, PLoS One,2018-06-22,2018.0,6.0
29932170,PMC5989408,open, BMC Proc,2018-06-05,2018.0,6.0
29930902,PMC5991042,open, Trop Parasitol,,,
29930702,PMC5992697,open, Child Adolesc Psychiatry Ment Health,2018-06-07,2018.0,6.0
29929252,,closed, Sci Total Environ,2018-05-15,2018.0,5.0
29928464,PMC6003264,open, Breathe (Sheff),2018-03-01,2018.0,3.0
29927650,,closed, Am J Public Health,2018-08-01,2018.0,8.0
29926974,,closed, Med Vet Entomol,2018-06-21,2018.0,6.0
29926735,,closed, AIDS Res Hum Retroviruses,2018-07-24,2018.0,7.0
29926331,,closed, Environ Sci Pollut Res Int,2018-06-21,2018.0,6.0
29925430,PMC6011582,open, Malar J,2018-06-20,2018.0,6.0
29925361,PMC6011601,open, BMC Womens Health,2018-06-20,2018.0,6.0
29925359,PMC6011354,open, BMC Public Health,2018-06-20,2018.0,6.0
29924912,,closed, BJOG,2018-06-20,2018.0,6.0
29924827,PMC6010266,open, PLoS One,2018-06-20,2018.0,6.0
29923065,,closed, Bull Environ Contam Toxicol,2018-06-19,2018.0,6.0
29921826,PMC6023484,open, Insects,2018-06-19,2018.0,6.0
29921773,PMC6023337,open, Diseases,2018-06-19,2018.0,6.0
29921257,PMC6009952,open, BMC Public Health,2018-06-19,2018.0,6.0
29921172,,closed, Glob Health Action,2018-01-01,2018.0,1.0
29920393,,closed, World Neurosurg,2018-09-01,2018.0,9.0
29915876,,closed, Trop Anim Health Prod,2018-06-18,2018.0,6.0
29915778,,closed, Front Pediatr,2018-06-04,2018.0,6.0
29915468,,closed, Community Eye Health,2018-01-01,2018.0,1.0
29915457,,closed, Community Eye Health,2018-01-01,2018.0,1.0
29914497,PMC6006705,open, Int J Equity Health,2018-06-18,2018.0,6.0
29914413,PMC6006708,open, BMC Psychiatry,2018-06-18,2018.0,6.0
29914409,PMC6007077,open, BMC Psychiatry,2018-06-18,2018.0,6.0
29914335,,closed, Int Q Community Health Educ,2018-07-01,2018.0,7.0
29912824,NIHMS965340,open, Otol Neurotol,2018-08-01,2018.0,8.0
29912685,,closed, Emerg Infect Dis,2018-07-01,2018.0,7.0
29911475,,closed, Child Neuropsychol,2018-06-17,2018.0,6.0
29911186,,closed, Wellcome Open Res,2018-03-08,2018.0,3.0
29911074,,closed, Front Cell Infect Microbiol,2018-06-01,2018.0,6.0
29908577,,closed, Clin Dermatol,,,
29908383,PMC6086937,open, Epilepsy Behav,2018-08-01,2018.0,8.0
29907746,PMC6003927,open, Sci Rep,2018-06-15,2018.0,6.0
29906697,,closed, Epilepsy Behav,2018-08-01,2018.0,8.0
29906291,PMC6021112,open, PLoS Negl Trop Dis,2018-06-15,2018.0,6.0
29906210,,closed, J Oncol Pract,2018-07-01,2018.0,7.0
29905913,PMC6109023,open, Dermatol Ther (Heidelb),2018-09-01,2018.0,9.0
29905855,PMC6097457,open, Health Policy Plan,2018-09-01,2018.0,9.0
29904605,PMC5983915,open, J Glob Health,2018-06-01,2018.0,6.0
29904051,PMC6002414,open, Nat Commun,2018-06-14,2018.0,6.0
29903039,PMC6003001,open, Implement Sci,2018-06-15,2018.0,6.0
29902989,PMC6003032,open, BMC Womens Health,2018-06-15,2018.0,6.0
29902967,PMC6003085,open, BMC Plant Biol,2018-06-15,2018.0,6.0
29902627,,closed, Sci Total Environ,2018-11-15,2018.0,11.0
29902358,,closed, Worldviews Evid Based Nurs,2018-08-01,2018.0,8.0
29901556,,closed, J Pediatr Gastroenterol Nutr,2018-06-12,2018.0,6.0
29901241,,closed, J Eval Clin Pract,2018-06-14,2018.0,6.0
29900165,,closed, Front Pediatr,2018-05-30,2018.0,5.0
29899882,PMC5981661,open, Int J Prev Med,2018-05-16,2018.0,5.0
29899881,PMC5981229,open, Int J Prev Med,2018-05-16,2018.0,5.0
29896517,PMC5996239,open, Data Brief,2018-03-11,2018.0,3.0
29895142,,closed, J Agric Food Chem,2018-07-05,2018.0,7.0
29895000,PMC6031945,open, Cerebrovasc Dis Extra,2018-06-12,2018.0,6.0
29894518,PMC5997317,open, PLoS Med,2018-06-12,2018.0,6.0
29894385,NIHMS980328,open, AIDS,2018-08-24,2018.0,8.0
29894328,,closed, Health Phys,2018-08-01,2018.0,8.0
29893991,,closed, Epilepsia,2018-07-01,2018.0,7.0
29893200,,closed, Am J Trop Med Hyg,2018-08-01,2018.0,8.0
29893197,,closed, Am J Trop Med Hyg,2018-08-01,2018.0,8.0
29891995,PMC5995813,open, Sci Rep,2018-06-11,2018.0,6.0
29891795,PMC6025624,open, Int J Environ Res Public Health,2018-06-11,2018.0,6.0
29890963,PMC5996545,open, BMC Public Health,2018-06-11,2018.0,6.0
29890783,PMC6025033,open, Int J Environ Res Public Health,2018-06-10,2018.0,6.0
29890690,PMC6023424,open, Insects,2018-06-08,2018.0,6.0
29889888,PMC5995440,open, PLoS One,2018-06-11,2018.0,6.0
29887582,,closed, J Vet Med Sci,2018-08-10,2018.0,8.0
29886187,PMC6052676,open, Ticks Tick Borne Dis,2018-07-01,2018.0,7.0
29885751,,closed, J Pediatr,2018-06-06,2018.0,6.0
29885624,,closed, J Clin Anesth,2018-09-01,2018.0,9.0
29885436,,closed, Int J Parasitol,2018-08-01,2018.0,8.0
29884163,PMC5994055,open, BMC Public Health,2018-06-08,2018.0,6.0
29884140,PMC5994061,open, BMC Infect Dis,2018-06-08,2018.0,6.0
29883628,,closed, Mol Cell Probes,2018-08-01,2018.0,8.0
29883462,PMC5993289,open, PLoS One,2018-06-08,2018.0,6.0
29883052,,closed, J Int AIDS Soc,2018-06-01,2018.0,6.0
29882508,,closed, Am J Trop Med Hyg,2018-06-01,2018.0,6.0
29882365,,closed, Am J Primatol,2018-06-08,2018.0,6.0
29881925,,closed, Trop Anim Health Prod,2018-06-07,2018.0,6.0
29881784,,closed, Wellcome Open Res,2017-12-29,2017.0,12.0
29881508,PMC5989189,open, Pan Afr Med J,2017-11-24,2017.0,11.0
29881454,PMC5984772,open, Child Adolesc Psychiatry Ment Health,2018-06-01,2018.0,6.0
29881453,PMC5984764,open, Child Adolesc Psychiatry Ment Health,2018-06-01,2018.0,6.0
29879917,PMC5992751,open, BMC Infect Dis,2018-06-07,2018.0,6.0
29879171,PMC5991659,open, PLoS One,2018-06-07,2018.0,6.0
29879159,PMC5991696,open, PLoS One,2018-06-07,2018.0,6.0
29879105,PMC5991654,open, PLoS Negl Trop Dis,2018-06-07,2018.0,6.0
29878033,,closed, Cardiovasc J Afr,2018-05-24,2018.0,5.0
29877169,,closed, Public Health Nutr,2018-06-07,2018.0,6.0
29875971,PMC5987082,open, Pan Afr Med J,2018-01-30,2018.0,1.0
29875963,PMC5987072,open, Pan Afr Med J,2018-01-29,2018.0,1.0
29875946,PMC5987110,open, Pan Afr Med J,2018-01-23,2018.0,1.0
29874284,PMC5991394,open, PLoS One,2018-06-06,2018.0,6.0
29872450,PMC5972407,open, Emerg Themes Epidemiol,2018-05-28,2018.0,5.0
29872049,PMC5988799,open, Nat Commun,2018-06-05,2018.0,6.0
29871696,PMC5989441,open, Trials,2018-06-05,2018.0,6.0
29870136,,closed, Paediatr Anaesth,2018-05-01,2018.0,5.0
29870132,,closed, Paediatr Anaesth,2018-05-01,2018.0,5.0
29868219,PMC5870471,open, Glob Health Epidemiol Genom,2017-05-17,2017.0,5.0
29867872,,closed, Front Microbiol,2018-05-15,2018.0,5.0
29867184,PMC5986854,open, Sci Rep,2018-06-04,2018.0,6.0
29866374,,closed, Lancet,2018-07-21,2018.0,7.0
29866116,PMC5987563,open, Malar J,2018-06-04,2018.0,6.0
29866081,PMC5987602,open, BMC Health Serv Res,2018-06-04,2018.0,6.0
29863514,,closed, J Christ Nurs,,,
29862949,,closed, Int J Tuberc Lung Dis,2018-06-01,2018.0,6.0
29862937,,closed, Epidemiol Psychiatr Sci,2018-06-04,2018.0,6.0
29862883,,closed, J Interpers Violence,2018-06-01,2018.0,6.0
29862326,,closed, Wellcome Open Res,2018-05-03,2018.0,5.0
29862324,,closed, Wellcome Open Res,2017-11-29,2017.0,11.0
29862055,PMC5969726,open, BMJ Glob Health,2018-05-24,2018.0,5.0
29861398,PMC6041725,open, Int J Hyg Environ Health,2018-07-01,2018.0,7.0
29860920,,closed, J Med Econ,2018-09-01,2018.0,9.0
29859095,PMC5984781,open, BMC Womens Health,2018-06-01,2018.0,6.0
29858747,,closed, J Chem Ecol,2018-08-01,2018.0,8.0
29857967,,closed, J Hum Evol,2018-08-01,2018.0,8.0
29856872,PMC5983461,open, PLoS One,2018-06-01,2018.0,6.0
29856357,,closed, Lancet Infect Dis,2018-06-01,2018.0,6.0
29855975,,closed, AIDS Behav,2018-07-01,2018.0,7.0
29855674,PMC6096621,open, Theor Appl Genet,2018-09-01,2018.0,9.0
29855375,PMC5984310,open, Parasit Vectors,2018-05-31,2018.0,5.0
29854895,PMC5972815,open, Data Brief,2017-09-27,2017.0,9.0
29854851,,closed, J Immunol Res,2018-04-30,2018.0,4.0
29854463,,closed, Emerg Med Int,2018-05-07,2018.0,5.0
29854209,,closed, AMIA Annu Symp Proc,2018-04-16,2018.0,4.0
29853870,,closed, Adv Urol,2018-04-24,2018.0,4.0
29853293,,closed, Int J Hyg Environ Health,2018-06-01,2018.0,6.0
29852364,,closed, Child Abuse Negl,2018-08-01,2018.0,8.0
29852008,PMC5978796,open, PLoS One,2018-05-31,2018.0,5.0
29851988,PMC5978990,open, PLoS One,2018-05-31,2018.0,5.0
29851503,,closed, AIDS Patient Care STDS,2018-06-01,2018.0,6.0
29851115,,closed, Int J Gynaecol Obstet,2018-05-01,2018.0,5.0
29850243,,closed, Neurol Res Int,2018-04-18,2018.0,4.0
29849725,,closed, Evid Based Complement Alternat Med,2018-04-22,2018.0,4.0
29849611,,closed, Adv Bioinformatics,2018-04-08,2018.0,4.0
29848989,PMC6032168,open, Int J Mol Sci,2018-05-30,2018.0,5.0
29848345,PMC5975408,open, BMC Public Health,2018-05-30,2018.0,5.0
29848006,,closed, AIDS Care,2018-06-01,2018.0,6.0
29847326,,closed, Acad Med,2018-09-01,2018.0,9.0
29846599,PMC6005116,open, Health Policy Plan,2018-07-01,2018.0,7.0
29845545,,closed, Adv Exp Med Biol,2018-01-01,2018.0,1.0
29844995,PMC5971098,open, PeerJ,2018-05-24,2018.0,5.0
29843717,PMC5975267,open, Malar J,2018-05-29,2018.0,5.0
29808960,,closed, Trop Med Int Health,2018-08-01,2018.0,8.0
29808615,,closed, Ultrasound Obstet Gynecol,2018-05-28,2018.0,5.0
29808439,,closed, Virol Sin,2018-06-01,2018.0,6.0
29808161,,closed, Int J Food Sci,2018-04-02,2018.0,4.0
29807995,,closed, Nat Ecol Evol,2018-07-01,2018.0,7.0
29807146,,closed, Brain Res Bull,2018-05-25,2018.0,5.0
29806129,,closed, J Fish Dis,2018-05-28,2018.0,5.0
29806038,,closed, Wellcome Open Res,2018-04-11,2018.0,4.0
29804756,PMC5975971,open, Sex Reprod Healthc,2018-06-01,2018.0,6.0
29801496,PMC5970469,open, BMC Health Serv Res,2018-05-25,2018.0,5.0
29801494,PMC5970466,open, Harm Reduct J,2018-05-25,2018.0,5.0
29801485,PMC5970478,open, Int J Equity Health,2018-05-25,2018.0,5.0
29800784,,closed, Am Heart J,2018-08-01,2018.0,8.0
29800309,,closed, J Infect Dis,2018-05-25,2018.0,5.0
29798926,PMC5968732,open, Genome Announc,2018-05-24,2018.0,5.0
29796382,,closed, Glob Soc Welf,2018-03-01,2018.0,3.0
29795589,PMC5967802,open, PLoS One,2018-05-24,2018.0,5.0
29794492,,closed, AIDS,2018-06-19,2018.0,6.0
29794491,,closed, AIDS,2018-06-19,2018.0,6.0
29794277,,closed, Scand J Pain,2018-01-26,2018.0,1.0
29794162,PMC6027885,open, G3 (Bethesda),2018-07-02,2018.0,7.0
29794044,PMC5998097,open, Proc Biol Sci,2018-05-30,2018.0,5.0
29792762,,closed, Expert Rev Hematol,2018-06-01,2018.0,6.0
29792760,,closed, J Wildl Dis,2018-05-24,2018.0,5.0
29792207,PMC5966901,open, Virol J,2018-05-23,2018.0,5.0
29792180,PMC5966855,open, BMC Pregnancy Childbirth,2018-05-23,2018.0,5.0
29792077,,closed, Can J Psychiatry,2018-09-01,2018.0,9.0
29791745,,closed, J Clin Nurs,2018-05-23,2018.0,5.0
29790983,PMC5963300,open, FEMS Microbiol Lett,2018-06-01,2018.0,6.0
29790845,,closed, Paediatr Int Child Health,2018-11-01,2018.0,11.0
29790841,,closed, Paediatr Int Child Health,2018-11-01,2018.0,11.0
29790840,,closed, Paediatr Int Child Health,2018-11-01,2018.0,11.0
29790315,,closed, J Exp Ther Oncol,2018-05-01,2018.0,5.0
29789804,,closed, Biomed Res Int,2018-01-28,2018.0,1.0
29789618,PMC5964242,open, Sci Rep,2018-05-22,2018.0,5.0
29788366,,closed, J Public Health (Oxf),2018-05-18,2018.0,5.0
29788178,,closed, J Econ Entomol,2018-05-19,2018.0,5.0
29787579,PMC5963798,open, PLoS One,2018-05-22,2018.0,5.0
29786943,,closed, Mol Ecol Resour,2018-05-22,2018.0,5.0
29784978,PMC5985962,open, Nat Microbiol,2018-06-01,2018.0,6.0
29783977,PMC5963150,open, BMC Med,2018-05-22,2018.0,5.0
29783949,PMC5963192,open, BMC Genomics,2018-05-21,2018.0,5.0
29782696,,closed, BJOG,2018-05-21,2018.0,5.0
29782500,PMC5983867,open, PLoS Negl Trop Dis,2018-05-21,2018.0,5.0
29781064,,closed, Arch Virol,2018-05-21,2018.0,5.0
29779966,,closed, Curr Opin Plant Biol,2018-05-17,2018.0,5.0
29779491,PMC5961482,open, Infect Dis Poverty,2018-05-21,2018.0,5.0
29779264,,closed, Trop Med Int Health,2018-07-01,2018.0,7.0
29778407,,closed, Mar Pollut Bull,2018-08-01,2018.0,8.0
29777956,,closed, Soc Sci Med,2018-07-01,2018.0,7.0
29777645,,closed, Afr J Reprod Health,2018-03-01,2018.0,3.0
29777642,,closed, Afr J Reprod Health,2018-03-01,2018.0,3.0
29777312,PMC5959953,open, Environ Monit Assess,2018-05-18,2018.0,5.0
29777161,PMC5959898,open, Sci Rep,2018-05-18,2018.0,5.0
29776410,PMC5960164,open, BMC Public Health,2018-05-18,2018.0,5.0
29776359,PMC5960182,open, Malar J,2018-05-18,2018.0,5.0
29776353,PMC5960084,open, BMC Psychiatry,2018-05-18,2018.0,5.0
29773962,PMC5945787,open, Mol Breed,2018-01-01,2018.0,1.0
29773516,,closed, Lancet Glob Health,2018-07-01,2018.0,7.0
29773136,,closed, Vet Parasitol,2018-05-15,2018.0,5.0
29772280,,closed, J Pain Symptom Manage,2018-08-01,2018.0,8.0
29771994,PMC5957373,open, PLoS One,2018-05-17,2018.0,5.0
29770944,,closed, Trop Anim Health Prod,2018-05-16,2018.0,5.0
29770367,PMC5935049,open, Crit Public Health,2018-04-27,2018.0,4.0
29770360,NIHMS963178,open, Pathog Immun,2018-01-01,2018.0,1.0
29770326,,closed, Biomed Res Int,2018-03-25,2018.0,3.0
29770117,,closed, Front Neurol,2018-05-02,2018.0,5.0
29769749,PMC6124645,open, Eur J Clin Nutr,2018-05-15,2018.0,5.0
29769364,PMC5966613,open, Proc Biol Sci,2018-05-16,2018.0,5.0
29769063,PMC5956738,open, BMC Pregnancy Childbirth,2018-05-16,2018.0,5.0
29769047,PMC5956968,open, BMC Pregnancy Childbirth,2018-05-16,2018.0,5.0
29768107,,closed, Glob Health Action,2018-01-01,2018.0,1.0
29767641,PMC5959049,open, J Acquir Immune Defic Syndr,2018-06-01,2018.0,6.0
29767325,,closed, AIDS Behav,2018-05-16,2018.0,5.0
29767324,,closed, AIDS Behav,2018-05-16,2018.0,5.0
29766407,,closed, Syst Parasitol,2018-05-16,2018.0,5.0
29766391,,closed, Int J Clin Pharm,2018-05-15,2018.0,5.0
29766119,PMC5887833,open, Trauma Surg Acute Care Open,2017-12-07,2017.0,12.0
29764843,PMC5965049,open, Blood Adv,2018-05-22,2018.0,5.0
29764520,PMC5952430,open, J Health Popul Nutr,2018-05-15,2018.0,5.0
29764419,PMC5952621,open, Malar J,2018-05-15,2018.0,5.0
29764416,PMC5952618,open, BMC Pregnancy Childbirth,2018-05-15,2018.0,5.0
29764412,PMC5952842,open, BMC Int Health Hum Rights,2018-05-15,2018.0,5.0
29764391,PMC5953400,open, BMC Pediatr,2018-05-15,2018.0,5.0
29762306,,closed, JBI Database System Rev Implement Rep,2018-05-01,2018.0,5.0
29762175,,closed, AIDS,2018-05-11,2018.0,5.0
29760577,PMC5946588,open, Clin Med Insights Pediatr,2018-05-03,2018.0,5.0
29760399,PMC5951849,open, Sci Rep,2018-05-14,2018.0,5.0
29760095,PMC5984526,open, Proc Natl Acad Sci U S A,2018-05-29,2018.0,5.0
29757415,,closed, J Econ Entomol,2018-05-11,2018.0,5.0
29756384,,closed, Pest Manag Sci,2018-05-13,2018.0,5.0
29753597,,closed, Lancet,2018-06-30,2018.0,6.0
29752836,,closed, Trop Med Int Health,2018-07-01,2018.0,7.0
29752729,,closed, Ann N Y Acad Sci,2018-05-11,2018.0,5.0
29752476,PMC5948199,open, Sci Rep,2018-05-11,2018.0,5.0
29751805,PMC5948900,open, BMC Health Serv Res,2018-05-11,2018.0,5.0
29751793,PMC5948818,open, BMC Cancer,2018-05-11,2018.0,5.0
29751546,PMC5977176,open, Genes (Basel),2018-05-03,2018.0,5.0
29751313,,closed, Sci Total Environ,2018-10-01,2018.0,10.0
29750227,,closed, Cardiovasc J Afr,,,
29747950,,closed, Semin Thorac Cardiovasc Surg,,,
29747593,PMC5946503,open, BMC Pregnancy Childbirth,2018-05-10,2018.0,5.0
29746619,PMC6094004,open, Clin Infect Dis,2018-08-16,2018.0,8.0
29746541,PMC5945023,open, PLoS One,2018-05-10,2018.0,5.0
29746179,,closed, J Interprof Care,2018-05-10,2018.0,5.0
29745965,,closed, Cardiovasc J Afr,,,
29745782,,closed, Glob Health Action,2018-01-01,2018.0,1.0
29745351,,closed, Epidemiol Infect,2018-07-01,2018.0,7.0
29745288,,closed, Afr J AIDS Res,2018-07-01,2018.0,7.0
29744286,NIHMS933880,open, Glob Soc Welf,2018-03-01,2018.0,3.0
29744178,PMC5719813,open, Clin Exp Dent Res,2017-04-12,2017.0,4.0
29744041,PMC5930822,open, Antimicrob Resist Infect Control,2018-05-02,2018.0,5.0
29743693,,closed, Nature,2018-05-01,2018.0,5.0
29743617,PMC5943310,open, Sci Rep,2018-05-09,2018.0,5.0
29743572,PMC5943315,open, Nat Commun,2018-05-09,2018.0,5.0
29743083,PMC5944159,open, BMC Health Serv Res,2018-05-09,2018.0,5.0
29743062,PMC5944038,open, BMC Public Health,2018-05-09,2018.0,5.0
29741740,PMC6037089,open, J Infect Dis,2018-05-05,2018.0,5.0
29741631,PMC6107741,open, J Infect Dis,2018-08-24,2018.0,8.0
29741594,,closed, Clin Infect Dis,2018-05-05,2018.0,5.0
29741267,,closed, Pediatr Blood Cancer,2018-08-01,2018.0,8.0
29740476,,closed, Front Genet,2018-04-24,2018.0,4.0
29739429,PMC5941610,open, Reprod Health,2018-05-08,2018.0,5.0
29739421,PMC5941561,open, Global Health,2018-05-08,2018.0,5.0
29739403,PMC5941597,open, BMC Int Health Hum Rights,2018-05-08,2018.0,5.0
29739374,PMC5941766,open, BMC Public Health,2018-05-08,2018.0,5.0
29738725,,closed, Curr Biol,2018-05-07,2018.0,5.0
29736732,,closed, Parasitol Res,2018-05-08,2018.0,5.0
29736274,PMC5935159,open, BMJ Glob Health,2018-05-03,2018.0,5.0
29736273,PMC5935164,open, BMJ Glob Health,2018-05-02,2018.0,5.0
29736171,,closed, Obstet Gynecol Int,2018-03-15,2018.0,3.0
29735895,PMC5981965,open, Int J Environ Res Public Health,2018-05-07,2018.0,5.0
29735488,,closed, J R Army Med Corps,2018-05-07,2018.0,5.0
29734218,,closed, AIDS,2018-07-17,2018.0,7.0
29729198,,closed, J Eur Acad Dermatol Venereol,2018-05-05,2018.0,5.0
29728116,PMC5936024,open, Crit Care,2018-05-04,2018.0,5.0
29727983,,closed, Sci Total Environ,2018-08-01,2018.0,8.0
29727457,PMC5935394,open, PLoS One,2018-05-04,2018.0,5.0
29725073,PMC5934376,open, Sci Rep,2018-05-03,2018.0,5.0
29722093,NIHMS959566,open, Am J Hum Biol,2018-07-01,2018.0,7.0
29720181,PMC5932820,open, Malar J,2018-05-02,2018.0,5.0
29720139,PMC5932756,open, BMC Public Health,2018-05-03,2018.0,5.0
29720135,PMC5930505,open, BMC Public Health,2018-05-02,2018.0,5.0
29720089,PMC5930741,open, BMC Microbiol,2018-05-02,2018.0,5.0
29719726,PMC5926561,open, BMJ Open Sport Exerc Med,2018-04-25,2018.0,4.0
29719563,PMC5928566,open, Int Breastfeed J,2018-04-30,2018.0,4.0
29717504,,closed, Child Care Health Dev,2018-07-01,2018.0,7.0
29716583,PMC5930519,open, BMC Vet Res,2018-05-02,2018.0,5.0
29715541,,closed, Fitoterapia,2018-07-01,2018.0,7.0
29713595,,closed, Public Health Action,2018-04-25,2018.0,4.0
29713594,,closed, Public Health Action,2018-04-25,2018.0,4.0
29713593,,closed, Public Health Action,2018-04-25,2018.0,4.0
29713592,,closed, Public Health Action,2018-04-25,2018.0,4.0
29713591,,closed, Public Health Action,2018-04-25,2018.0,4.0
29713590,,closed, Public Health Action,2018-04-25,2018.0,4.0
29713589,,closed, Public Health Action,2018-04-25,2018.0,4.0
29713588,,closed, Public Health Action,2018-04-25,2018.0,4.0
29713587,,closed, Public Health Action,2018-04-25,2018.0,4.0
29713586,,closed, Public Health Action,2018-04-25,2018.0,4.0
29713512,PMC5922498,open, BMJ Glob Health,2018-04-24,2018.0,4.0
29713128,,closed, World J Gastroenterol,2018-04-28,2018.0,4.0
29712918,PMC5928146,open, Sci Rep,2018-04-30,2018.0,4.0
29709631,,closed, Acta Trop,2018-04-27,2018.0,4.0
29708995,PMC5927442,open, PLoS One,2018-04-30,2018.0,4.0
29708778,,closed, Foodborne Pathog Dis,2018-08-01,2018.0,8.0
29707384,PMC5913779,open, South Afr J HIV Med,2018-03-27,2018.0,3.0
29707383,PMC5913780,open, South Afr J HIV Med,2018-04-12,2018.0,4.0
29706796,NIHMS959118,open, Demogr Res,,,
29706231,,closed, J Hum Evol,2018-08-01,2018.0,8.0
29706136,PMC5925837,open, BMC Med,2018-04-30,2018.0,4.0
29705947,,closed, J Med Syst,2018-04-28,2018.0,4.0
29704700,,closed, Nurse Educ Today,2018-07-01,2018.0,7.0
29702967,,closed, World Neurosurg,2018-05-01,2018.0,5.0
29702966,,closed, World Neurosurg,2018-05-01,2018.0,5.0
29702965,,closed, World Neurosurg,2018-05-01,2018.0,5.0
29702700,PMC5922525,open, PLoS One,2018-04-27,2018.0,4.0
29701830,PMC6057544,open, J Infect Dis,2018-07-24,2018.0,7.0
29698487,PMC5919633,open, PLoS Negl Trop Dis,2018-04-26,2018.0,4.0
29697020,,closed, World J Pediatr Congenit Heart Surg,2018-05-01,2018.0,5.0
29696334,,closed, Appl Microbiol Biotechnol,2018-06-01,2018.0,6.0
29696163,PMC5898495,open, Contemp Clin Trials Commun,2017-04-28,2017.0,4.0
29695878,PMC5872018,open, Bull World Health Organ,2018-04-01,2018.0,4.0
29695457,,closed, Sci Transl Med,2018-04-25,2018.0,4.0
29695261,PMC5922315,open, Parasit Vectors,2018-04-25,2018.0,4.0
29692313,,closed, Am J Trop Med Hyg,2018-06-01,2018.0,6.0
29692308,,closed, Am J Trop Med Hyg,2018-06-01,2018.0,6.0
29690995,PMC5953541,open, Elife,2018-04-25,2018.0,4.0
29690916,PMC5978994,open, Trials,2018-04-24,2018.0,4.0
29690902,PMC5916835,open, Int J Equity Health,2018-04-24,2018.0,4.0
29690899,PMC5916722,open, Trials,2018-04-24,2018.0,4.0
29690897,PMC5916717,open, Reprod Health,2018-04-24,2018.0,4.0
29690829,NIHMS983112,open, Afr J AIDS Res,2018-07-01,2018.0,7.0
29690444,,closed, Zootaxa,2018-03-04,2018.0,3.0
29690399,,closed, Zootaxa,2018-03-11,2018.0,3.0
29690315,,closed, Zootaxa,2018-03-21,2018.0,3.0
